universe,isin,symbol,company,entry_date,exit_date,entry_approx,still_member
microcap250,INE767A01016,AARTIDRUGS,Aarti Drugs Ltd.,2024-04-26,,False,True
microcap250,INE0LRU01027,AARTIPHARM,Aarti Pharmalabs Ltd.,2023-10-26,,False,True
microcap250,,ABDL,,2021-05-10,2026-05-12,True,False
microcap250,,ACE,,2021-05-10,2024-04-26,True,False
microcap250,INE128X01021,ACI,Archean Chemical Industries Ltd.,2021-05-10,,True,True
microcap250,,ACLGATI,,2021-05-10,2024-04-26,True,False
microcap250,,ACUTAAS,,2021-05-10,2026-05-12,True,False
microcap250,,ADFFOODS,,2021-05-10,2022-10-25,True,False
microcap250,INE837H01020,ADVENZYMES,Advanced Enzyme Tech Ltd.,2022-10-25,,False,True
microcap250,INE947N01017,AEQUS,Aequs Ltd.,2026-05-12,,False,True
microcap250,INE0BWX01014,AETHER,Aether Industries Ltd.,2021-05-10,,True,True
microcap250,INE943P01029,AGARWALEYE,Dr. Agarwal's Health Care Ltd.,2026-05-12,,False,True
microcap250,,AGCNET,,2021-05-10,2021-10-29,True,False
microcap250,,AGI,,2021-05-10,2026-05-12,True,False
microcap250,,AGL,,2021-05-10,2026-07-22,True,False
microcap250,INE758C01029,AHLUCONT,Ahluwalia Contracts (India) Ltd.,2021-05-10,2021-10-29,True,False
microcap250,INE758C01029,AHLUCONT,Ahluwalia Contracts (India) Ltd.,2022-04-07,2023-04-28,False,False
microcap250,INE758C01029,AHLUCONT,Ahluwalia Contracts (India) Ltd.,2023-10-26,,False,True
microcap250,,AJAXENGG,,2025-10-28,2026-05-12,False,False
microcap250,INE09XN01023,AKUMS,Akums Drugs and Pharmaceuticals Ltd.,2026-05-12,,False,True
microcap250,,AKZOINDIA,,2022-05-31,2025-10-28,False,False
microcap250,,ALEMBICLTD,,2022-04-07,2023-04-28,False,False
microcap250,INE03Q201024,ALIVUS,Alivus Life Sciences Ltd.,2025-10-28,,False,True
microcap250,INE150B01039,ALKYLAMINE,Alkyl Amines Chemicals Ltd.,2026-05-12,,False,True
microcap250,,ALLCARGO,,2021-10-29,2026-05-12,False,False
microcap250,INE270A01029,ALOKINDS,Alok Industries Ltd.,2026-05-12,,False,True
microcap250,,AMRUTANJAN,,2021-05-10,2023-04-28,True,False
microcap250,,ANANDRATHI,,2022-04-07,2024-04-26,False,False
microcap250,,ANDHRAPAP,,2021-05-10,2021-10-29,True,False
microcap250,INE294Z01018,ANUP,The Anup Engineering Ltd.,2021-05-10,,True,True
microcap250,,ANURAS,,2025-10-28,2026-05-12,False,False
microcap250,,APARINDS,,2021-05-10,2023-04-28,True,False
microcap250,,APCOTEXIND,,2021-05-10,2024-04-26,True,False
microcap250,,APEX,,2021-05-10,2021-10-29,True,False
microcap250,INE901L01018,APLLTD,Alembic Pharmaceuticals Ltd.,2026-05-12,,False,True
microcap250,INE713T01028,APOLLO,Apollo Micro Systems Ltd.,2026-05-12,,False,True
microcap250,,APOLLOPIPE,,2022-04-07,2024-04-26,False,False
microcap250,INE034A01011,ARVIND,Arvind Ltd.,2021-05-10,,True,True
microcap250,INE955V01021,ARVINDFASN,Arvind Fashions Ltd.,2021-05-10,,True,True
microcap250,INE348A01023,ASHAPURMIN,Ashapura Minechem Ltd.,2026-05-12,,False,True
microcap250,,ASHIANA,,2021-05-10,2022-10-25,True,False
microcap250,INE442H01029,ASHOKA,Ashoka Buildcon Ltd.,2022-04-07,,False,True
microcap250,,ASIANTILES,,2021-05-10,2021-10-29,True,False
microcap250,INE491J01022,ASKAUTOLTD,ASK Automotive Ltd.,2024-04-26,,False,True
microcap250,,ASTEC,,2021-05-10,2024-04-26,True,False
microcap250,INE386C01029,ASTRAMICRO,Astra Microwave Products Ltd.,2021-05-10,,True,True
microcap250,,ASTRAZEN,,2023-04-28,2024-04-26,False,False
microcap250,,ATFL,,2021-05-10,2022-04-07,True,False
microcap250,INE0Z4F01028,ATLANTAELE,Atlanta Electricals Ltd.,2026-05-12,,False,True
microcap250,INE132H01018,AURIONPRO,Aurionpro Solution Ltd.,2021-05-10,,True,True
microcap250,,AUTOAXLES,,2021-05-10,2024-04-26,True,False
microcap250,INE0LCL01028,AVALON,Avalon Technologies Ltd.,2021-05-10,,True,True
microcap250,INE871C01038,AVANTIFEED,Avanti Feeds Ltd.,2021-05-10,,True,True
microcap250,INE679V01027,AVL,Aditya Vision Ltd.,2021-05-10,2025-10-28,True,False
microcap250,INE679V01027,AVL,Aditya Vision Ltd.,2026-05-12,,False,True
microcap250,INE108V01019,AWFIS,Awfis Space Solutions Ltd.,2021-05-10,,True,True
microcap250,INE555B01013,AXISCADES,AXISCADES Technologies Ltd.,2026-05-12,,False,True
microcap250,INE02IJ01035,AZAD,Azad Engineering Ltd.,2024-04-26,,False,True
microcap250,INE193E01025,BAJAJELEC,Bajaj Electricals Ltd,2025-10-28,,False,True
microcap250,,BAJAJHIND,,2021-05-10,2025-10-28,True,False
microcap250,INE050E01027,BALAMINES,Balaji Amines Ltd.,2021-05-10,,True,True
microcap250,INE011E01029,BALUFORGE,Balu Forge Industries Ltd.,2021-05-10,,True,True
microcap250,INE213C01025,BANCOINDIA,Banco Products (India) Ltd.,2021-05-10,2022-04-07,True,False
microcap250,INE213C01025,BANCOINDIA,Banco Products (India) Ltd.,2024-04-26,,False,True
microcap250,,BANSALWIRE,,2021-05-10,2025-10-28,True,False
microcap250,,BBL,,2021-05-10,2026-05-12,True,False
microcap250,INE676A01027,BBOX,Black Box Ltd.,2026-05-12,,False,True
microcap250,,BCG,,2024-04-26,2024-05-03,False,False
microcap250,INE495P01020,BECTORFOOD,Mrs. Bectors Food Specialities Ltd.,2021-10-29,,False,True
microcap250,,BELRISE,,2025-10-28,2026-05-12,False,False
microcap250,,BEPL,,2021-05-10,2025-10-28,True,False
microcap250,,BESTAGRO,,2022-04-07,2023-10-26,False,False
microcap250,,BFINVEST,,2021-05-10,2022-04-07,True,False
microcap250,,BHARATRAS,,2022-04-07,2022-10-25,False,False
microcap250,INE340A01012,BIRLACORPN,Birla Corporation Ltd.,2021-05-10,,True,True
microcap250,INE0UIZ01018,BLACKBUCK,Blackbuck Ltd.,2021-05-10,,True,True
microcap250,,BLISSGVS,,2021-10-29,2022-04-07,False,False
microcap250,,BLS,,2021-05-10,2023-04-28,True,False
microcap250,,BLUEJET,,2024-04-26,2025-10-28,False,False
microcap250,INE304W01038,BLUESTONE,BlueStone Jewellery and Lifestyle Ltd.,2026-05-12,,False,True
microcap250,,BODALCHEM,,2021-05-10,2022-04-07,True,False
microcap250,,BOMDYEING,,2021-05-10,2025-10-28,True,False
microcap250,,BOROLTD,,2021-05-10,2025-10-28,True,False
microcap250,INE666D01022,BORORENEW,Borosil Renewables Ltd.,2021-05-10,,True,True
microcap250,,BOSCH-HCIL,,2021-05-10,2026-05-12,True,False
microcap250,INE278Y01022,CAMPUS,Campus Activewear Ltd.,2026-05-12,,False,True
microcap250,,CAPACITE,,2021-05-10,2022-04-07,True,False
microcap250,INE0ILV01024,CAPILLARY,Capillary Technologies India Ltd.,2026-05-12,,False,True
microcap250,,CAPLIPOINT,,2023-04-28,2024-04-26,False,False
microcap250,,CARTRADE,,2022-04-07,2026-05-12,False,False
microcap250,,CARYSIL,,2021-05-10,2024-04-26,True,False
microcap250,INE483S01020,CCAVENUE,AvenuesAI Ltd.,2021-05-10,,True,True
microcap250,,CEIGALL,,2021-05-10,2026-05-12,True,False
microcap250,INE0LMW01024,CELLO,Cello World Ltd.,2021-05-10,,True,True
microcap250,,CEMPRO,,2021-05-10,2026-05-12,True,False
microcap250,,CENTRUM,,2021-05-10,2022-10-25,True,False
microcap250,INE348B01021,CENTURYPLY,Century Plyboards (India) Ltd.,2026-05-12,,False,True
microcap250,INE739E01017,CERA,Cera Sanitaryware Ltd,2026-05-12,,False,True
microcap250,,CGCL,,2022-04-07,2022-05-31,False,False
microcap250,,CGPOWER,,2021-05-10,2021-10-29,True,False
microcap250,,CHEMCON,,2021-05-10,2022-10-25,True,False
microcap250,,CHEMPLASTS,,2021-05-10,2025-10-28,True,False
microcap250,,CHENNPETRO,,2021-05-10,2024-04-26,True,False
microcap250,,CHOICEIN,,2022-10-25,2023-04-28,False,False
microcap250,,CHOICEIN,,2023-10-26,2025-10-28,False,False
microcap250,,CIEINDIA,,2021-05-10,2026-05-15,True,False
microcap250,,CIGNITITEC,,2021-05-10,2026-07-13,True,False
microcap250,,CLNINDIA,,2021-05-10,2022-04-07,True,False
microcap250,INE925R01014,CMSINFO,CMS Info Systems Ltd.,2022-04-07,,False,True
microcap250,INE02ZQ01018,CORONA,CORONA Remedies Ltd.,2026-05-12,,False,True
microcap250,,COSMOFIRST,,2021-05-10,2024-04-26,True,False
microcap250,,CRAFTSMAN,,2021-10-29,2023-04-28,False,False
microcap250,INE218I01013,CRAMC,Canara Robeco Asset Management Company Ltd.,2026-05-12,,False,True
microcap250,INE0S4R01014,CRIZAC,Crizac Ltd.,2026-05-12,,False,True
microcap250,INE679A01013,CSBBANK,CSB Bank Ltd.,2021-05-10,,True,True
microcap250,INE509F01029,CUPID,Cupid Ltd.,2026-05-12,,False,True
microcap250,,CYIENTDLM,,2024-04-26,2026-05-12,False,False
microcap250,INE365B01017,DATAMATICS,Datamatics Global Services Ltd.,2022-10-25,,False,True
microcap250,,DATAPATTNS,,2022-04-07,2023-04-28,False,False
microcap250,,DBCORP,,2021-05-10,2022-10-25,True,False
microcap250,INE917M01012,DBL,Dilip Buildcon Ltd.,2023-04-28,,False,True
microcap250,INE879I01012,DBREALTY,Valor Estate Ltd.,2026-05-12,,False,True
microcap250,,DCAL,,2021-10-29,2026-05-12,False,False
microcap250,INE503A01015,DCBBANK,DCB Bank Ltd.,2022-04-07,,False,True
microcap250,,DCXINDIA,,2023-04-28,2025-10-28,False,False
microcap250,,DEEPAKFERT,,2021-05-10,2022-10-25,True,False
microcap250,,DFMFOODS,,2021-05-10,2023-03-31,True,False
microcap250,,DHAMPURSUG,,2021-05-10,2022-04-07,True,False
microcap250,,DHANI,,2023-04-28,2025-12-26,False,False
microcap250,,DHANUKA,,2022-04-07,2023-04-28,False,False
microcap250,,DHANUKA,,2025-10-28,2026-05-12,False,False
microcap250,INE989C01038,DIACABS,Diamond Power Infrastructure Ltd.,2025-10-28,,False,True
microcap250,,DIAMONDYD,,2021-05-10,2022-10-25,True,False
microcap250,,DIVGIITTS,,2021-05-10,2024-04-26,True,False
microcap250,,DODLA,,2022-04-07,2026-05-12,False,False
microcap250,,DOLATALGO,,2021-05-10,2023-04-28,True,False
microcap250,,DOLLAR,,2021-05-10,2024-04-26,True,False
microcap250,,DREDGECORP,,2021-05-10,2022-04-07,True,False
microcap250,DUM256C01024,DUMMYTRVN,Dummy Triveni Ltd.,2026-07-22,,False,True
microcap250,,DWARKESH,,2022-10-25,2024-04-26,False,False
microcap250,INE221B01012,DYNAMATECH,Dynamatic Technologies Ltd.,2021-05-10,,True,True
microcap250,,EASEMYTRIP,,2021-10-29,2026-05-12,False,False
microcap250,INE532F01054,EDELWEISS,Edelweiss Financial Services Ltd.,2021-05-10,,True,True
microcap250,INE0LLY01014,EIEL,Enviro Infra Engineers Ltd.,2021-05-10,,True,True
microcap250,,EKC,,2022-10-25,2023-04-28,False,False
microcap250,,ELECON,,2022-10-25,2024-04-26,False,False
microcap250,INE086A01029,ELECTCAST,Electrosteel Castings Ltd.,2021-05-10,,True,True
microcap250,INE236E01022,ELLEN,Ellenbarrie Industrial Gases Ltd.,2026-05-12,,False,True
microcap250,INE069I01010,EMBDL,Embassy Developments Ltd.,2021-05-10,,True,True
microcap250,INE02YR01019,EMIL,Electronics Mart India Ltd.,2023-04-28,,False,True
microcap250,,EMUDHRA,,2022-10-25,2026-05-12,False,False
microcap250,INE010601016,ENTERO,Entero Healthcare Solutions Ltd.,2021-05-10,,True,True
microcap250,,EPIGRAL,,2024-04-26,2026-05-12,False,False
microcap250,INE255A01020,EPL,EPL Ltd.,2021-05-10,,True,True
microcap250,INE063P01018,EQUITASBNK,Equitas Small Finance Bank Ltd.,2021-05-10,,True,True
microcap250,,ERIS,,2023-03-31,2023-10-26,False,False
microcap250,,ESABINDIA,,2021-05-10,2024-04-26,True,False
microcap250,INE04TZ01018,ETHOSLTD,Ethos Ltd.,2022-10-25,,False,True
microcap250,INE0KCE01017,EUREKAFORB,Eureka Forbes Ltd.,2021-05-10,,True,True
microcap250,,EXCELINDUS,,2021-05-10,2022-04-07,True,False
microcap250,,FACT,,2021-05-10,2021-10-29,True,False
microcap250,,FCL,,2022-10-25,2025-10-28,False,False
microcap250,,FCONSUMER,,2021-10-29,2022-10-25,False,False
microcap250,,FDC,,2021-05-10,2026-05-12,True,False
microcap250,INE007N01010,FEDFINA,Fedbank Financial Services Ltd.,2026-05-12,,False,True
microcap250,,FEL,,2021-05-10,2021-10-29,True,False
microcap250,INE737H01014,FIEMIND,Fiem Industries Ltd,2021-05-10,2021-10-29,True,False
microcap250,INE737H01014,FIEMIND,Fiem Industries Ltd,2023-04-28,,False,True
microcap250,,FINEORG,,2021-05-10,2026-05-12,True,False
microcap250,,FINOPB,,2022-04-07,2024-04-26,False,False
microcap250,INE183A01024,FINPIPE,Finolex Industries Ltd.,2026-05-12,,False,True
microcap250,,FLFL,,2021-05-10,2021-10-29,True,False
microcap250,,FMGOETZE,,2021-10-29,2022-04-07,False,False
microcap250,,FORCEMOT,,2021-05-10,2025-10-28,True,False
microcap250,,FRETAIL,,2022-04-07,2022-12-30,False,False
microcap250,,GABRIEL,,2021-05-10,2026-05-12,True,False
microcap250,INE036B01030,GAEL,Gujarat Ambuja Exports Ltd.,2021-05-10,,True,True
microcap250,,GALLANTT,,2025-10-28,2026-05-12,False,False
microcap250,,GANECOS,,2021-05-10,2026-05-12,True,False
microcap250,,GANESHHOU,,2021-05-10,2026-05-12,True,False
microcap250,,GANESHHOUC,,2022-10-25,2023-04-28,False,False
microcap250,,GARFIBRES,,2021-05-10,2026-05-12,True,False
microcap250,,GATEWAY,,2022-09-30,2026-05-12,False,False
microcap250,,GDL,,2021-05-10,2022-03-31,True,False
microcap250,,GENUSPOWER,,2021-05-10,2022-05-31,True,False
microcap250,,GEOJITFSL,,2021-05-10,2023-04-28,True,False
microcap250,,GEPIL,,2021-10-29,2022-10-25,False,False
microcap250,INE539A01019,GHCL,GHCL Ltd.,2022-04-07,,False,True
microcap250,,GIPCL,,2021-05-10,2022-04-07,True,False
microcap250,,GMBREW,,2021-05-10,2022-04-07,True,False
microcap250,,GMDCLTD,,2021-05-10,2024-04-26,True,False
microcap250,INE541A01023,GMMPFAUDLR,GMM Pfaudler Ltd.,2021-05-10,,True,True
microcap250,INE0CU601026,GMRP&UI,GMR Power and Urban Infra Ltd.,2021-05-10,,True,True
microcap250,INE113A01013,GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,2025-10-28,,False,True
microcap250,,GOCLCORP,,2021-05-10,2021-10-29,True,False
microcap250,INE850D01014,GODREJAGRO,Godrej Agrovet Ltd.,2026-05-12,,False,True
microcap250,INE887G01027,GOKEX,Gokaldas Exports Ltd.,2022-10-25,,False,True
microcap250,INE314T01033,GOKULAGRO,Gokul Agro Resources Ltd.,2026-05-12,,False,True
microcap250,,GOODYEAR,,2021-05-10,2024-01-19,True,False
microcap250,,GOPAL,,2021-05-10,2025-10-28,True,False
microcap250,INE517F01014,GPPL,Gujarat Pipavav Port Ltd.,2025-10-28,,False,True
microcap250,,GRAUWEIL,,2021-05-10,2024-01-19,True,False
microcap250,INE224A01026,GREAVESCOT,Greaves Cotton Ltd.,2022-04-07,,False,True
microcap250,,GREENLAM,,2021-05-10,2021-10-29,True,False
microcap250,,GREENLAM,,2022-04-07,2024-04-26,False,False
microcap250,,GREENPANEL,,2021-05-10,2026-05-12,True,False
microcap250,,GREENPLY,,2021-05-10,2025-10-28,True,False
microcap250,INE536A01023,GRINDWELL,Grindwell Norton Ltd.,2026-07-17,,False,True
microcap250,,GRINFRA,,2024-04-26,2026-05-12,False,False
microcap250,,GRSE,,2021-10-29,2024-04-26,False,False
microcap250,INE291A01017,GRWRHITECH,Garware Hi-Tech Films Ltd.,2022-10-25,2023-04-28,False,False
microcap250,INE291A01017,GRWRHITECH,Garware Hi-Tech Films Ltd.,2024-04-26,,False,True
microcap250,INE026A01025,GSFC,Gujarat State Fertilizers & Chemicals Ltd.,2021-05-10,,True,True
microcap250,,GTLINFRA,,2021-05-10,2021-10-29,True,False
microcap250,,GTPL,,2021-10-29,2022-10-25,False,False
microcap250,,GULFOILLUB,,2021-10-29,2023-04-28,False,False
microcap250,,GULFOILLUB,,2024-04-26,2026-05-12,False,False
microcap250,INE419U01012,HAPPSTMNDS,Happiest Minds Technologies Ltd.,2026-05-12,,False,True
microcap250,,HARSHA,,2023-04-28,2024-04-26,False,False
microcap250,,HATHWAY,,2022-10-25,2025-10-28,False,False
microcap250,,HBLPOWER,,2021-05-10,2024-04-26,True,False
microcap250,INE549A01026,HCC,Hindustan Construction Co. Ltd.,2021-05-10,,True,True
microcap250,INE075I01017,HCG,Healthcare Global Enterprises Ltd.,2021-05-10,,True,True
microcap250,,HEIDELBERG,,2022-04-07,2025-10-28,False,False
microcap250,INE0AJG01018,HEMIPROP,Hemisphere Properties India Ltd.,2022-10-25,,False,True
microcap250,INE978A01027,HERITGFOOD,Heritage Foods Ltd.,2021-05-10,,True,True
microcap250,,HESTERBIO,,2021-05-10,2022-10-25,True,False
microcap250,INE926X01010,HGINFRA,H.G. Infra Engineering Ltd.,2021-05-10,,True,True
microcap250,,HGS,,2021-05-10,2024-04-26,True,False
microcap250,,HIKAL,,2021-05-10,2026-05-12,True,False
microcap250,,HIL,,2021-05-10,2024-04-26,True,False
microcap250,,HIMATSEIDE,,2021-05-10,2023-04-28,True,False
microcap250,,HLEGLAS,,2021-10-29,2022-04-07,False,False
microcap250,,HNDFDS,,2021-05-10,2022-04-07,True,False
microcap250,,HNDFDS,,2022-10-25,2024-04-26,False,False
microcap250,,HONDAPOWER,,2021-05-10,2021-10-29,True,False
microcap250,,HSCL,,2021-10-29,2024-04-26,False,False
microcap250,,HUHTAMAKI,,2021-10-29,2022-04-07,False,False
microcap250,INE483B01026,ICIL,Indo Count Industries Ltd.,2022-10-25,,False,True
microcap250,,ICRA,,2021-05-10,2022-04-07,True,False
microcap250,INE559A01017,IFBIND,IFB Industries Ltd.,2021-05-10,,True,True
microcap250,,IGARASHI,,2021-05-10,2022-10-25,True,False
microcap250,,IGPL,,2021-05-10,2023-04-28,True,False
microcap250,INE489L01022,IIFLCAPS,IIFL Capital Services Ltd.,2021-05-10,,True,True
microcap250,,IIFLSEC,,2021-05-10,2023-04-28,True,False
microcap250,,IMAGICAA,,2021-05-10,2026-05-12,True,False
microcap250,INE919H01018,IMFA,Indian Metals & Ferro Alloys Ltd.,2021-05-10,,True,True
microcap250,INE560A01023,INDIAGLYCO,India Glycols Ltd.,2021-05-10,,True,True
microcap250,,INDIANHUME,,2021-05-10,2022-04-07,True,False
microcap250,INE922K01024,INDIASHLTR,India Shelter Finance Corporation Ltd.,2024-04-26,,False,True
microcap250,INE09VQ01012,INDIGOPNTS,Indigo Paints Ltd.,2021-05-10,,True,True
microcap250,,INDNIPPON,,2021-05-10,2021-10-29,True,False
microcap250,,INDORAMA,,2022-10-25,2023-04-28,False,False
microcap250,,INDOSTAR,,2021-05-10,2023-04-28,True,False
microcap250,,INGERRAND,,2022-04-07,2023-04-28,False,False
microcap250,,INGERRAND,,2024-04-26,2026-05-12,False,False
microcap250,,INNOVACAP,,2025-09-23,2026-05-12,False,False
microcap250,INE510W01014,INOXGREEN,Inox Green Energy Services Ltd.,2021-05-10,,True,True
microcap250,INE616N01034,INOXINDIA,INOX India Ltd.,2026-05-12,,False,True
microcap250,,INOXWIND,,2021-05-10,2024-04-26,True,False
microcap250,,INSECTICID,,2021-05-10,2022-04-07,True,False
microcap250,INE570A01022,IONEXCHANG,Ion Exchange (India) Ltd.,2022-05-31,,False,True
microcap250,,ISGEC,,2022-03-31,2026-05-12,False,False
microcap250,,ITDC,,2021-05-10,2022-04-07,True,False
microcap250,,ITDCEM,,2021-05-10,2022-04-07,True,False
microcap250,INE0HV901016,IXIGO,Le Travenues Technology Ltd.,2021-05-10,,True,True
microcap250,,JAGRAN,,2021-05-10,2022-04-07,True,False
microcap250,INE091G01026,JAIBALAJI,Jai Balaji Industries Ltd.,2021-05-10,,True,True
microcap250,,JAICORPLTD,,2021-05-10,2025-10-28,True,False
microcap250,INE039C01032,JAMNAAUTO,Jamna Auto Industries Ltd.,2024-04-26,,False,True
microcap250,INE854B01010,JAYNECOIND,Jayaswal Neco Industries Ltd.,2026-05-12,,False,True
microcap250,,JBMA,,2021-05-10,2022-10-25,True,False
microcap250,,JCHAC,,2021-05-10,2023-04-28,True,False
microcap250,,JINDALPOLY,,2021-05-10,2024-04-26,True,False
microcap250,,JINDWORLD,,2021-05-10,2023-04-28,True,False
microcap250,,JINDWORLD,,2024-01-19,2026-05-12,False,False
microcap250,,JISLJALEQS,,2022-04-12,2026-05-12,False,False
microcap250,,JKIL,,2021-05-10,2022-04-07,True,False
microcap250,,JKIL,,2022-10-25,2026-05-12,False,False
microcap250,INE786A01032,JKLAKSHMI,JK Lakshmi Cement Ltd.,2021-05-10,,True,True
microcap250,INE789E01012,JKPAPER,JK Paper Ltd.,2021-05-10,,True,True
microcap250,INE682M01012,JLHL,Jupiter Life Line Hospitals Ltd.,2026-05-12,,False,True
microcap250,,JMCPROJECT,,2021-05-10,2022-10-25,True,False
microcap250,INE953L01027,JSFB,Jana Small Finance Bank Ltd.,2021-05-10,,True,True
microcap250,INE0J5801029,JSLL,Jeena Sikho Lifecare Ltd.,2026-05-12,,False,True
microcap250,,JSWHL,,2021-05-10,2021-10-29,True,False
microcap250,,JSWISPL,,2021-05-10,2023-04-28,True,False
microcap250,,JTEKTINDIA,,2021-10-29,2022-10-25,False,False
microcap250,,JTLIND,,2021-05-10,2025-10-28,True,False
microcap250,INE599M01018,JUSTDIAL,Justdial Ltd.,2025-10-28,,False,True
microcap250,,JWL,,2023-04-28,2024-04-26,False,False
microcap250,INE668F01031,JYOTHYLAB,Jyothy Labs Ltd.,2026-05-12,,False,True
microcap250,INE531A01024,KANSAINER,Kansai Nerolac Paints Ltd.,2026-03-30,,False,True
microcap250,,KENNAMET,,2021-05-10,2021-10-29,True,False
microcap250,,KENNAMET,,2022-04-07,2023-04-28,False,False
microcap250,,KESORAMIND,,2024-04-26,2025-09-23,False,False
microcap250,,KINGFA,,2021-05-10,2021-10-29,True,False
microcap250,,KIRIINDUS,,2021-05-10,2024-04-26,True,False
microcap250,INE732A01036,KIRLOSBROS,Kirloskar Brothers Ltd.,2021-05-10,2022-04-07,True,False
microcap250,INE732A01036,KIRLOSBROS,Kirloskar Brothers Ltd.,2026-05-12,,False,True
microcap250,INE811A01020,KIRLPNU,Kirloskar Pneumatic Company Ltd.,2021-05-10,,True,True
microcap250,INE602G01020,KITEX,Kitex Garments Ltd.,2021-05-10,2021-10-29,True,False
microcap250,INE602G01020,KITEX,Kitex Garments Ltd.,2025-09-30,,False,True
microcap250,,KKCL,,2023-04-28,2024-04-26,False,False
microcap250,INE634I01029,KNRCON,KNR Constructions Ltd.,2025-10-28,,False,True
microcap250,INE542W01025,KPIGREEN,KPI Green Energy Ltd.,2024-04-26,,False,True
microcap250,INE001B01026,KRBL,KRBL Ltd.,2021-05-10,,True,True
microcap250,INE0Q3J01015,KRN,KRN Heat Exchanger and Refrigeration Ltd.,2025-10-28,,False,True
microcap250,INE999A01023,KSB,KSB Ltd.,2022-04-07,2025-10-28,False,False
microcap250,INE999A01023,KSB,KSB Ltd.,2026-05-12,,False,True
